,filename,birds,start_sec,end_sec,file_path,duration
2807,XC184710.ogg,nocall,17.868957,30.529336,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2808,XC184710.ogg,bkbwar,30.529336,32.449903,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2809,XC184710.ogg,nocall,32.449903,44.111587,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2810,XC184710.ogg,bkbwar,44.111587,46.108977,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2811,XC184710.ogg,nocall,46.108977,59.430031,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2812,XC184710.ogg,bkbwar,59.430031,61.396692,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2813,XC184710.ogg,nocall,61.396692,78.896901,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2814,XC184710.ogg,bkbwar,78.896901,80.41799,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2815,XC184710.ogg,nocall,80.41799,92.356236,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2816,XC184710.ogg,bkbwar,92.356236,94.415084,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2817,XC184710.ogg,nocall,94.415084,104.909063,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2818,XC184710.ogg,bkbwar,104.909063,106.675985,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2819,XC184710.ogg,nocall,106.675985,117.216057,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2820,XC184710.ogg,bkbwar,117.29288,119.182718,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2821,XC184710.ogg,nocall,119.182718,129.261855,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2822,XC184710.ogg,bkbwar,129.261855,131.213151,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2823,XC184710.ogg,nocall,131.213151,140.646977,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2824,XC184710.ogg,bkbwar,140.646977,142.106608,/app/_data/birdclef-2021/train_short_audio/bkbwar/XC184710.ogg,143.50478125
2825,XC237483.ogg,bcnher,1.27123,1.646346,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2826,XC237483.ogg,bcnher,3.292693,3.62613,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2827,XC237483.ogg,bcnher,5.272477,5.564234,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2828,XC237483.ogg,bcnher,10.378235,10.649152,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2829,XC237483.ogg,bcnher,13.004053,13.35833,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2830,XC237483.ogg,bcnher,16.859421,17.192859,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2831,XC237483.ogg,bcnher,19.214322,19.631119,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2832,XC237483.ogg,bcnher,35.552748,35.927865,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2833,XC237483.ogg,bcnher,40.616826,41.054463,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2834,XC237483.ogg,bcnher,43.492722,43.80532,/app/_data/birdclef-2021/train_short_audio/bcnher/XC237483.ogg,48.661
2835,XC383284.ogg,bcnher,0.404668,0.751525,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2836,XC383284.ogg,bcnher,2.052242,2.659244,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2837,XC383284.ogg,bcnher,5.116154,5.491916,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2838,XC383284.ogg,bcnher,7.746493,8.555828,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2839,XC383284.ogg,nocall,11.822073,28.240012,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2840,XC383284.ogg,bcnher,28.240012,28.789204,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2841,XC383284.ogg,bcnher,33.385071,33.731929,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2842,XC383284.ogg,bcnher,38.905892,39.541798,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2843,XC383284.ogg,nocall,39.541798,50.034249,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2844,XC383284.ogg,bcnher,50.034249,50.410012,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2845,XC383284.ogg,bcnher,54.83245,55.294927,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2846,XC383284.ogg,nocall,55.294927,60.902463,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2847,XC383284.ogg,bcnher,61.018082,61.538369,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2848,XC383284.ogg,nocall,61.538369,67.117,/app/_data/birdclef-2021/train_short_audio/bcnher/XC383284.ogg,67.117
2849,XC540547.ogg,bcnher,1.615465,1.847826,/app/_data/birdclef-2021/train_short_audio/bcnher/XC540547.ogg,25.69253125
2850,XC540547.ogg,nocall,1.847826,20.591645,/app/_data/birdclef-2021/train_short_audio/bcnher/XC540547.ogg,25.69253125
2851,XC540547.ogg,bcnher,20.591645,20.835072,/app/_data/birdclef-2021/train_short_audio/bcnher/XC540547.ogg,25.69253125
2852,XC539681.ogg,bcnher,1.132539,1.369189,/app/_data/birdclef-2021/train_short_audio/bcnher/XC539681.ogg,39.25009375
2853,XC539681.ogg,bcnher,4.885132,5.189397,/app/_data/birdclef-2021/train_short_audio/bcnher/XC539681.ogg,39.25009375
2854,XC539681.ogg,nocall,5.189397,11.409911,/app/_data/birdclef-2021/train_short_audio/bcnher/XC539681.ogg,39.25009375
2855,XC539681.ogg,bcnher,11.409911,11.697272,/app/_data/birdclef-2021/train_short_audio/bcnher/XC539681.ogg,39.25009375
2856,XC539681.ogg,nocall,11.697272,18.830579,/app/_data/birdclef-2021/train_short_audio/bcnher/XC539681.ogg,39.25009375
2857,XC539681.ogg,nocall,19.033422,28.685361,/app/_data/birdclef-2021/train_short_audio/bcnher/XC539681.ogg,39.25009375
2858,XC539681.ogg,bcnher,33.300036,33.570494,/app/_data/birdclef-2021/train_short_audio/bcnher/XC539681.ogg,39.25009375
2859,XC539681.ogg,bcnher,37.509026,37.644254,/app/_data/birdclef-2021/train_short_audio/bcnher/XC539681.ogg,39.25009375
2860,XC437720.ogg,bcnher,0.952885,1.140338,/app/_data/birdclef-2021/train_short_audio/bcnher/XC437720.ogg,36.272125
2861,XC437720.ogg,bcnher,2.421266,2.671203,/app/_data/birdclef-2021/train_short_audio/bcnher/XC437720.ogg,36.272125
2862,XC437720.ogg,nocall,2.671203,8.310409,/app/_data/birdclef-2021/train_short_audio/bcnher/XC437720.ogg,36.272125
2863,XC437720.ogg,bcnher,8.310409,8.46662,/app/_data/birdclef-2021/train_short_audio/bcnher/XC437720.ogg,36.272125
2864,XC437720.ogg,nocall,8.46662,17.198798,/app/_data/birdclef-2021/train_short_audio/bcnher/XC437720.ogg,36.272125
2865,XC437720.ogg,nocall,17.495599,27.914852,/app/_data/birdclef-2021/train_short_audio/bcnher/XC437720.ogg,36.272125
2866,XC437720.ogg,bcnher,27.914852,28.149168,/app/_data/birdclef-2021/train_short_audio/bcnher/XC437720.ogg,36.272125
2867,XC437720.ogg,nocall,28.149168,33.819617,/app/_data/birdclef-2021/train_short_audio/bcnher/XC437720.ogg,36.272125
2868,XC437720.ogg,bcnher,33.819617,34.100796,/app/_data/birdclef-2021/train_short_audio/bcnher/XC437720.ogg,36.272125
2869,XC436935.ogg,bcnher,1.777023,13.403834,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2870,XC436935.ogg,bcnher,13.403834,13.759239,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2871,XC436935.ogg,bcnher,18.125639,18.430272,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2872,XC436935.ogg,bcnher,20.892718,21.095807,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2873,XC436935.ogg,nocall,21.095807,26.299947,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2874,XC436935.ogg,bcnher,26.299947,26.680738,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2875,XC436935.ogg,bcnher,31.732562,32.138738,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2876,XC436935.ogg,nocall,32.138738,42.293158,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2877,XC436935.ogg,bcnher,42.293158,42.547018,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2878,XC436935.ogg,nocall,42.547018,58.946406,/app/_data/birdclef-2021/train_short_audio/bcnher/XC436935.ogg,58.94640625
2879,XC257329.ogg,bcnher,2.140274,2.301983,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2880,XC257329.ogg,bcnher,4.080789,4.870312,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2881,XC257329.ogg,bcnher,5.64081,5.888131,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2882,XC257329.ogg,bcnher,9.226958,9.52184,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2883,XC257329.ogg,bcnher,9.52184,13.897511,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2884,XC257329.ogg,bcnher,13.897511,14.201905,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2885,XC257329.ogg,bcnher,15.238749,15.476557,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2886,XC257329.ogg,bcnher,16.237543,16.437302,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2887,XC257329.ogg,bcnher,18.282694,18.501477,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2888,XC257329.ogg,bcnher,20.004425,20.337357,/app/_data/birdclef-2021/train_short_audio/bcnher/XC257329.ogg,22.087625
2889,XC467243.ogg,bcnher,0.587114,0.779611,/app/_data/birdclef-2021/train_short_audio/bcnher/XC467243.ogg,22.34884375
2890,XC467243.ogg,bcnher,4.090551,4.283047,/app/_data/birdclef-2021/train_short_audio/bcnher/XC467243.ogg,22.34884375
2891,XC467243.ogg,bcnher,8.335098,8.53722,/app/_data/birdclef-2021/train_short_audio/bcnher/XC467243.ogg,22.34884375
2892,XC467243.ogg,bcnher,8.999211,9.191708,/app/_data/birdclef-2021/train_short_audio/bcnher/XC467243.ogg,22.34884375
2893,XC467243.ogg,bcnher,12.406399,12.618146,/app/_data/birdclef-2021/train_short_audio/bcnher/XC467243.ogg,22.34884375
2894,XC467243.ogg,bcnher,16.102332,16.323703,/app/_data/birdclef-2021/train_short_audio/bcnher/XC467243.ogg,22.34884375
2895,XC467243.ogg,bcnher,16.699071,16.891568,/app/_data/birdclef-2021/train_short_audio/bcnher/XC467243.ogg,22.34884375
2896,XC467243.ogg,bcnher,21.155365,21.453735,/app/_data/birdclef-2021/train_short_audio/bcnher/XC467243.ogg,22.34884375
2897,XC561342.ogg,whwdov,2.760158,7.693206,/app/_data/birdclef-2021/train_short_audio/whwdov/XC561342.ogg,45.709
2898,XC561342.ogg,whwdov,8.143445,11.960685,/app/_data/birdclef-2021/train_short_audio/whwdov/XC561342.ogg,45.709
2899,XC561342.ogg,whwdov,18.968746,20.554368,/app/_data/birdclef-2021/train_short_audio/whwdov/XC561342.ogg,45.709
2900,XC561342.ogg,whwdov,28.012668,29.931075,/app/_data/birdclef-2021/train_short_audio/whwdov/XC561342.ogg,45.709
2901,XC561342.ogg,whwdov,31.849483,37.291497,/app/_data/birdclef-2021/train_short_audio/whwdov/XC561342.ogg,45.709
2902,XC561342.ogg,whwdov,37.878764,42.890115,/app/_data/birdclef-2021/train_short_audio/whwdov/XC561342.ogg,45.709
2903,XC612864.ogg,whwdov,1.961158,6.971304,/app/_data/birdclef-2021/train_short_audio/whwdov/XC612864.ogg,35.7758125
2904,XC612864.ogg,nocall,7.063233,19.672866,/app/_data/birdclef-2021/train_short_audio/whwdov/XC612864.ogg,35.7758125
2905,XC612864.ogg,whwdov,19.780117,24.637048,/app/_data/birdclef-2021/train_short_audio/whwdov/XC612864.ogg,35.7758125
2906,XC612864.ogg,nocall,24.713655,32.742146,/app/_data/birdclef-2021/train_short_audio/whwdov/XC612864.ogg,35.7758125
2907,XC612864.ogg,whwdov,32.895362,34.810555,/app/_data/birdclef-2021/train_short_audio/whwdov/XC612864.ogg,35.7758125
2908,XC256594.ogg,whwdov,0.303252,2.560792,/app/_data/birdclef-2021/train_short_audio/whwdov/XC256594.ogg,39.11946875
2909,XC256594.ogg,nocall,2.577639,16.274508,/app/_data/birdclef-2021/train_short_audio/whwdov/XC256594.ogg,39.11946875
2910,XC256594.ogg,whwdov,16.25766,20.722199,/app/_data/birdclef-2021/train_short_audio/whwdov/XC256594.ogg,39.11946875
2911,XC256594.ogg,nocall,20.789588,32.228916,/app/_data/birdclef-2021/train_short_audio/whwdov/XC256594.ogg,39.11946875
2912,XC256594.ogg,whwdov,32.313153,37.737989,/app/_data/birdclef-2021/train_short_audio/whwdov/XC256594.ogg,39.11946875
2913,XC213227.ogg,whwdov,0.317219,7.824723,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2914,XC213227.ogg,whwdov,8.987858,10.67969,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2915,XC213227.ogg,whwdov,12.79448,14.327703,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2916,XC213227.ogg,whwdov,17.975715,19.350329,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2917,XC213227.ogg,whwdov,25.694699,30.928805,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2918,XC213227.ogg,nocall,30.928805,39.282225,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2919,XC213227.ogg,whwdov,39.282225,44.304852,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2920,XC213227.ogg,whwdov,48.111474,49.856175,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2921,XC213227.ogg,whwdov,53.715667,60.588735,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2922,XC213227.ogg,whwdov,63.390832,65.082664,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2923,XC213227.ogg,nocall,65.082664,76.793314,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2924,XC213227.ogg,whwdov,76.793314,78.379406,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2925,XC213227.ogg,nocall,78.379406,89.34988,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2926,XC213227.ogg,whwdov,89.34988,90.962407,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2927,XC213227.ogg,whwdov,99.236523,100.769746,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2928,XC213227.ogg,whwdov,105.422284,110.49778,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2929,XC213227.ogg,whwdov,113.088398,114.78023,/app/_data/birdclef-2021/train_short_audio/whwdov/XC213227.ogg,122.7635625
2930,XC173442.ogg,whwdov,0.86755,6.048754,/app/_data/birdclef-2021/train_short_audio/whwdov/XC173442.ogg,55.957
2931,XC173442.ogg,nocall,6.217444,23.303367,/app/_data/birdclef-2021/train_short_audio/whwdov/XC173442.ogg,55.957
2932,XC173442.ogg,whwdov,23.640748,29.20753,/app/_data/birdclef-2021/train_short_audio/whwdov/XC173442.ogg,55.957
2933,XC173442.ogg,nocall,29.352121,47.233299,/app/_data/birdclef-2021/train_short_audio/whwdov/XC173442.ogg,55.957
2934,XC173442.ogg,whwdov,47.401989,52.800081,/app/_data/birdclef-2021/train_short_audio/whwdov/XC173442.ogg,55.957
2935,XC542240.ogg,whwdov,1.313138,3.177795,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2936,XC542240.ogg,whwdov,7.195998,8.798027,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2937,XC542240.ogg,nocall,8.929341,15.862712,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2938,XC542240.ogg,whwdov,15.967763,17.438478,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2939,XC542240.ogg,whwdov,20.931426,22.402141,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2940,XC542240.ogg,nocall,22.743557,28.258738,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2941,XC542240.ogg,whwdov,28.258738,29.834504,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2942,XC542240.ogg,nocall,29.834504,35.507262,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2943,XC542240.ogg,whwdov,35.507262,36.899189,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2944,XC542240.ogg,nocall,37.188079,44.12145,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2945,XC542240.ogg,whwdov,44.12145,45.618427,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2946,XC542240.ogg,nocall,45.933581,58.907388,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2947,XC542240.ogg,whwdov,58.907388,60.483154,/app/_data/birdclef-2021/train_short_audio/whwdov/XC542240.ogg,61.3235625
2948,XC612850.ogg,whwdov,0.583723,2.40494,/app/_data/birdclef-2021/train_short_audio/whwdov/XC612850.ogg,27.259875
2949,XC612850.ogg,nocall,2.474987,16.099087,/app/_data/birdclef-2021/train_short_audio/whwdov/XC612850.ogg,27.259875
2950,XC612850.ogg,whwdov,16.355925,21.2592,/app/_data/birdclef-2021/train_short_audio/whwdov/XC612850.ogg,27.259875
2951,XC612850.ogg,whwdov,25.053401,26.792896,/app/_data/birdclef-2021/train_short_audio/whwdov/XC612850.ogg,27.259875
2952,XC168589.ogg,whwdov,0.477219,0.93413,/app/_data/birdclef-2021/train_short_audio/whwdov/XC168589.ogg,23.576625
2953,XC168589.ogg,whwdov,1.533191,1.959642,/app/_data/birdclef-2021/train_short_audio/whwdov/XC168589.ogg,23.576625
2954,XC168589.ogg,nocall,1.959642,9.960667,/app/_data/birdclef-2021/train_short_audio/whwdov/XC168589.ogg,23.576625
2955,XC168589.ogg,whwdov,9.960667,11.006486,/app/_data/birdclef-2021/train_short_audio/whwdov/XC168589.ogg,23.576625
2956,XC168589.ogg,whwdov,11.168944,16.530037,/app/_data/birdclef-2021/train_short_audio/whwdov/XC168589.ogg,23.576625
2957,XC168589.ogg,whwdov,21.139765,22.439423,/app/_data/birdclef-2021/train_short_audio/whwdov/XC168589.ogg,23.576625
2958,XC537404.ogg,whwdov,0.133836,4.91623,/app/_data/birdclef-2021/train_short_audio/whwdov/XC537404.ogg,20.83375
2959,XC537404.ogg,nocall,5.032221,15.542781,/app/_data/birdclef-2021/train_short_audio/whwdov/XC537404.ogg,20.83375
2960,XC537404.ogg,whwdov,15.57847,20.414398,/app/_data/birdclef-2021/train_short_audio/whwdov/XC537404.ogg,20.83375
2961,XC567444.ogg,nocall,4.620672,9.909176,/app/_data/birdclef-2021/train_short_audio/whwdov/XC567444.ogg,168.58234375
2962,XC567444.ogg,whwdov,33.987211,37.976151,/app/_data/birdclef-2021/train_short_audio/whwdov/XC567444.ogg,168.58234375
2963,XC567444.ogg,nocall,61.043414,76.596505,/app/_data/birdclef-2021/train_short_audio/whwdov/XC567444.ogg,168.58234375
2964,XC567444.ogg,nocall,86.962498,93.947655,/app/_data/birdclef-2021/train_short_audio/whwdov/XC567444.ogg,168.58234375
2965,XC567444.ogg,nocall,117.116963,123.743175,/app/_data/birdclef-2021/train_short_audio/whwdov/XC567444.ogg,168.58234375
2966,XC567444.ogg,nocall,130.028609,161.05827,/app/_data/birdclef-2021/train_short_audio/whwdov/XC567444.ogg,168.58234375
2967,XC351965.ogg,whwdov,1.884572,3.570768,/app/_data/birdclef-2021/train_short_audio/whwdov/XC351965.ogg,57.901
2968,XC351965.ogg,nocall,3.694753,12.100937,/app/_data/birdclef-2021/train_short_audio/whwdov/XC351965.ogg,57.901
2969,XC351965.ogg,whwdov,12.274516,13.489569,/app/_data/birdclef-2021/train_short_audio/whwdov/XC351965.ogg,57.901
2970,XC351965.ogg,nocall,13.588757,23.705934,/app/_data/birdclef-2021/train_short_audio/whwdov/XC351965.ogg,57.901
2971,XC351965.ogg,whwdov,23.805122,25.168957,/app/_data/birdclef-2021/train_short_audio/whwdov/XC351965.ogg,57.901
2972,XC351965.ogg,nocall,25.416927,51.52817,/app/_data/birdclef-2021/train_short_audio/whwdov/XC351965.ogg,57.901
2973,XC351965.ogg,whwdov,51.577764,53.015991,/app/_data/birdclef-2021/train_short_audio/whwdov/XC351965.ogg,57.901
2974,XC338145.ogg,whwdov,1.05016,2.365744,/app/_data/birdclef-2021/train_short_audio/whwdov/XC338145.ogg,26.94640625
2975,XC338145.ogg,whwdov,4.26988,5.562385,/app/_data/birdclef-2021/train_short_audio/whwdov/XC338145.ogg,26.94640625
2976,XC338145.ogg,whwdov,7.097233,8.551301,/app/_data/birdclef-2021/train_short_audio/whwdov/XC338145.ogg,26.94640625
2977,XC338145.ogg,whwdov,10.374655,11.794102,/app/_data/birdclef-2021/train_short_audio/whwdov/XC338145.ogg,26.94640625
2978,XC338145.ogg,whwdov,13.28279,14.783018,/app/_data/birdclef-2021/train_short_audio/whwdov/XC338145.ogg,26.94640625
2979,XC338145.ogg,whwdov,17.795014,19.237541,/app/_data/birdclef-2021/train_short_audio/whwdov/XC338145.ogg,26.94640625
2980,XC338145.ogg,whwdov,21.372482,22.803468,/app/_data/birdclef-2021/train_short_audio/whwdov/XC338145.ogg,26.94640625
2981,XC338145.ogg,whwdov,25.157673,26.6002,/app/_data/birdclef-2021/train_short_audio/whwdov/XC338145.ogg,26.94640625
2982,XC375804.ogg,whwdov,2.851038,10.144391,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2983,XC375804.ogg,whwdov,13.393249,14.100483,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2984,XC375804.ogg,whwdov,16.200085,18.16708,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2985,XC375804.ogg,whwdov,21.813757,23.581842,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2986,XC375804.ogg,whwdov,26.874902,28.399876,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2987,XC375804.ogg,whwdov,32.311765,34.101952,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2988,XC375804.ogg,whwdov,38.477964,40.179746,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2989,XC375804.ogg,whwdov,41.616316,43.627513,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2990,XC375804.ogg,whwdov,48.025627,49.705308,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2991,XC375804.ogg,whwdov,50.014723,51.473394,/app/_data/birdclef-2021/train_short_audio/whwdov/XC375804.ogg,51.606
2992,XC317088.ogg,whwdov,2.867048,10.960485,/app/_data/birdclef-2021/train_short_audio/whwdov/XC317088.ogg,69.73496875
2993,XC317088.ogg,whwdov,13.170502,14.902676,/app/_data/birdclef-2021/train_short_audio/whwdov/XC317088.ogg,69.73496875
2994,XC317088.ogg,nocall,15.171462,23.354495,/app/_data/birdclef-2021/train_short_audio/whwdov/XC317088.ogg,69.73496875
2995,XC317088.ogg,whwdov,23.683011,25.773567,/app/_data/birdclef-2021/train_short_audio/whwdov/XC317088.ogg,69.73496875
2996,XC317088.ogg,nocall,26.191678,38.615552,/app/_data/birdclef-2021/train_short_audio/whwdov/XC317088.ogg,69.73496875
2997,XC317088.ogg,whwdov,38.794743,46.201283,/app/_data/birdclef-2021/train_short_audio/whwdov/XC317088.ogg,69.73496875
2998,XC317088.ogg,whwdov,49.934419,51.666594,/app/_data/birdclef-2021/train_short_audio/whwdov/XC317088.ogg,69.73496875
2999,XC317088.ogg,whwdov,57.52015,59.610706,/app/_data/birdclef-2021/train_short_audio/whwdov/XC317088.ogg,69.73496875
3000,XC317088.ogg,whwdov,64.896825,67.166572,/app/_data/birdclef-2021/train_short_audio/whwdov/XC317088.ogg,69.73496875
3001,XC609848.ogg,whwdov,0.791932,7.62959,/app/_data/birdclef-2021/train_short_audio/whwdov/XC609848.ogg,45.1015
3002,XC609848.ogg,whwdov,11.627881,16.669205,/app/_data/birdclef-2021/train_short_audio/whwdov/XC609848.ogg,45.1015
3003,XC609848.ogg,whwdov,19.122263,20.82202,/app/_data/birdclef-2021/train_short_audio/whwdov/XC609848.ogg,45.1015
3004,XC609848.ogg,nocall,21.015174,40.176069,/app/_data/birdclef-2021/train_short_audio/whwdov/XC609848.ogg,45.1015
3005,XC609848.ogg,whwdov,40.176069,43.884629,/app/_data/birdclef-2021/train_short_audio/whwdov/XC609848.ogg,45.1015
3006,XC139433.ogg,amered,1.283939,1.499562,/app/_data/birdclef-2021/train_short_audio/amered/XC139433.ogg,22.88546875
3007,XC139433.ogg,amered,3.273553,3.528381,/app/_data/birdclef-2021/train_short_audio/amered/XC139433.ogg,22.88546875
3008,XC139433.ogg,amered,5.057346,5.321974,/app/_data/birdclef-2021/train_short_audio/amered/XC139433.ogg,22.88546875
3009,XC139433.ogg,amered,6.752928,7.056761,/app/_data/birdclef-2021/train_short_audio/amered/XC139433.ogg,22.88546875
3010,XC139433.ogg,amered,8.43871,8.71314,/app/_data/birdclef-2021/train_short_audio/amered/XC139433.ogg,22.88546875
3011,XC139433.ogg,amered,9.908869,10.163696,/app/_data/birdclef-2021/train_short_audio/amered/XC139433.ogg,22.88546875
3012,XC139433.ogg,amered,11.575049,11.761269,/app/_data/birdclef-2021/train_short_audio/amered/XC139433.ogg,22.88546875
3013,XC139433.ogg,amered,12.937396,13.192223,/app/_data/birdclef-2021/train_short_audio/amered/XC139433.ogg,22.88546875
3014,XC139433.ogg,amered,14.632979,14.907408,/app/_data/birdclef-2021/train_short_audio/amered/XC139433.ogg,22.88546875
